plataforma,fecha,campaña,impresiones,clics,costo
Meta Ads,2022-04-07,CAMPAIGN124532,10600,39,2.8800002
Meta Ads,2022-04-08,CAMPAIGN124532,9805,40,3.214
Meta Ads,2022-04-09,CAMPAIGN124532,2122,12,0.636
Meta Ads,2022-04-10,CAMPAIGN124532,1654,9,0.42
Meta Ads,2022-04-11,CAMPAIGN124532,1402,9,0.322
Meta Ads,2022-04-12,CAMPAIGN124532,1025,5,0.2259998
Meta Ads,2022-04-13,CAMPAIGN124532,647,1,0.2
Meta Ads,2022-04-14,CAMPAIGN124540,10539,60,3.234
Meta Ads,2022-04-15,CAMPAIGN124540,10017,37,3.282
Meta Ads,2022-04-16,CAMPAIGN124540,7651,18,2.624
Meta Ads,2022-04-17,CAMPAIGN124540,911,6,0.316
Meta Ads,2022-04-18,CAMPAIGN124540,884,3,0.156
Meta Ads,2022-04-19,CAMPAIGN124540,858,6,0.252
Meta Ads,2022-04-20,CAMPAIGN124540,811,3,0.234
Meta Ads,2022-04-21,CAMPAIGN124540,672,2,0.13
Meta Ads,2022-04-22,CAMPAIGN124343,167949,2342,21.302
Meta Ads,2022-04-23,CAMPAIGN124343,132923,5808,34.26
Meta Ads,2022-04-24,CAMPAIGN124343,95866,1250,12.142
Meta Ads,2022-04-25,CAMPAIGN124343,92079,1386,13.882
Meta Ads,2022-04-26,CAMPAIGN124343,89877,1496,13.314
Meta Ads,2022-04-27,CAMPAIGN124343,30095,500,6.936
Meta Ads,2022-04-28,CAMPAIGN124343,24184,312,2.934
Meta Ads,2022-04-29,CAMPAIGN124343,14349,339,3.072
Meta Ads,2022-04-30,CAMPAIGN124343,7945,177,1.63
Meta Ads,2022-05-01,CAMPAIGN124343,6528,115,1.024
Meta Ads,2022-05-02,CAMPAIGN124343,5564,154,1.12
Meta Ads,2022-05-03,CAMPAIGN124343,4437,87,0.798
Meta Ads,2022-05-04,CAMPAIGN124343,2636,63,0.46
Meta Ads,2022-05-05,CAMPAIGN124343,2567,32,0.206
Meta Ads,2022-05-06,CAMPAIGN124343,2081,23,0.17
Meta Ads,2022-05-07,CAMPAIGN124343,1553,27,0.08
Meta Ads,2022-05-08,CAMPAIGN124343,1547,41,0.282
Meta Ads,2022-05-09,CAMPAIGN124343,1025,57,0.302
Meta Ads,2022-05-10,CAMPAIGN124343,863,19,0.148
Meta Ads,2022-05-11,CAMPAIGN124343,685,11,0.052
Meta Ads,2022-05-12,CAMPAIGN124343,510,3,0.016
Meta Ads,2022-05-13,CAMPAIGN124343,458,8,0.028
Meta Ads,2022-05-14,CAMPAIGN124343,452,12,0.102
Meta Ads,2022-05-15,CAMPAIGN124343,314,4,0.04
Meta Ads,2022-05-16,CAMPAIGN124343,150,4,0.03
Meta Ads,2022-05-17,CAMPAIGN124343,120,1,0.0
Meta Ads,2022-05-18,CAMPAIGN124343,105,5,0.044
Meta Ads,2022-05-19,CAMPAIGN124343,14,1,0.008
Meta Ads,2022-05-20,CAMPAIGN123611,1448646,17212,785.6
Meta Ads,2022-05-21,CAMPAIGN123611,119233,1571,51.918
Meta Ads,2022-05-22,CAMPAIGN123611,106344,79,17.858
Meta Ads,2022-05-23,CAMPAIGN123611,92930,1196,41.49
Meta Ads,2022-05-24,CAMPAIGN123611,26917,87,5.6960002
Meta Ads,2022-05-25,CAMPAIGN123611,19799,257,8.1
Meta Ads,2022-05-26,CAMPAIGN123611,12520,161,4.71
Meta Ads,2022-05-27,CAMPAIGN123611,2884,2,0.49
Meta Ads,2022-05-28,CAMPAIGN123611,1914,37,0.956
Meta Ads,2022-05-29,CAMPAIGN123611,1290,2,0.306
Meta Ads,2022-05-30,CAMPAIGN123611,619,11,0.276
Meta Ads,2022-05-31,CAMPAIGN123424,2562139,25730,1218.218
Meta Ads,2022-06-01,CAMPAIGN123424,1835218,20677,913.7140002
Meta Ads,2022-06-02,CAMPAIGN123424,990389,7264,411.0919998
Meta Ads,2022-06-03,CAMPAIGN123424,730710,6785,355.23
Meta Ads,2022-06-04,CAMPAIGN123424,581247,4796,232.2479996
Meta Ads,2022-06-05,CAMPAIGN123424,539625,4549,251.522
Meta Ads,2022-06-06,CAMPAIGN123424,407888,3484,183.552
Meta Ads,2022-06-07,CAMPAIGN123424,238395,1627,108.4199998
Meta Ads,2022-06-08,CAMPAIGN123424,171410,1180,73.736
Meta Ads,2022-06-09,CAMPAIGN123424,2267,21,1.764
Meta Ads,2022-06-10,CAMPAIGN123424,1804,11,0.936
Meta Ads,2022-06-11,CAMPAIGN123424,1031,4,0.652
Meta Ads,2022-06-12,CAMPAIGN123424,643,3,0.328
Meta Ads,2022-06-13,CAMPAIGN123424,423,5,0.292
Meta Ads,2022-06-14,CAMPAIGN123424,138,0,0.046
Meta Ads,2022-06-15,CAMPAIGN123424,129,1,0.048
Meta Ads,2022-06-16,CAMPAIGN123424,14,0,0.002
Meta Ads,2022-06-17,CAMPAIGN123424,6,0,0.0
Meta Ads,2022-06-18,CAMPAIGN123888,693161,6506,480.5239996
Meta Ads,2022-06-19,CAMPAIGN123888,337722,4039,259.2519998
Meta Ads,2022-06-20,CAMPAIGN123888,304862,1980,219.1880002
Meta Ads,2022-06-21,CAMPAIGN123888,215777,1140,126.81
Meta Ads,2022-06-22,CAMPAIGN123888,123391,763,82.706
Meta Ads,2022-06-23,CAMPAIGN123888,114544,727,84.242
Meta Ads,2022-06-24,CAMPAIGN123888,36743,254,24.722
Meta Ads,2022-06-25,CAMPAIGN123888,15099,116,10.672
Meta Ads,2022-06-26,CAMPAIGN123888,8780,36,6.16
Meta Ads,2022-06-27,CAMPAIGN123888,749,8,0.346
Meta Ads,2022-06-28,CAMPAIGN123888,368,2,0.144
Meta Ads,2022-06-29,CAMPAIGN123888,300,2,0.166
Meta Ads,2022-06-30,CAMPAIGN123888,123,2,0.052
Meta Ads,2022-07-01,CAMPAIGN123888,43,0,0.008
Meta Ads,2022-07-02,CAMPAIGN123888,28,0,0.006
Meta Ads,2022-07-03,CAMPAIGN123888,21,0,0.002
Meta Ads,2022-07-04,CAMPAIGN123888,3,0,0.0
Meta Ads,2022-07-05,CAMPAIGN123465,2157526,18101,876.4879998
Meta Ads,2022-07-06,CAMPAIGN123465,1882641,19397,778.148
Meta Ads,2022-07-07,CAMPAIGN123465,819464,4493,280.958
Meta Ads,2022-07-08,CAMPAIGN123465,600455,4874,260.3199996
Meta Ads,2022-07-09,CAMPAIGN123465,451130,3839,194.4319998
Meta Ads,2022-07-10,CAMPAIGN123465,444985,4991,158.052
Meta Ads,2022-07-11,CAMPAIGN123465,359606,1770,146.876
Meta Ads,2022-07-12,CAMPAIGN123465,351807,3585,139.406
Meta Ads,2022-07-13,CAMPAIGN123465,195360,1047,75.0720004
Meta Ads,2022-07-14,CAMPAIGN123465,1410,13,0.78
Meta Ads,2022-07-15,CAMPAIGN123465,1177,10,0.722
Meta Ads,2022-07-16,CAMPAIGN123465,711,2,0.396
Meta Ads,2022-07-17,CAMPAIGN123465,484,2,0.186
Meta Ads,2022-07-18,CAMPAIGN123465,441,3,0.134
Meta Ads,2022-07-19,CAMPAIGN123465,62,0,0.026
Meta Ads,2022-07-20,CAMPAIGN123465,13,0,0.0
Meta Ads,2022-07-21,CAMPAIGN123465,8,0,0.004
Meta Ads,2022-07-22,CAMPAIGN123465,2,0,0.0
Meta Ads,2022-07-23,CAMPAIGN123802,853127,11510,529.8140004
Meta Ads,2022-07-24,CAMPAIGN123802,810728,11624,538.6519998
Meta Ads,2022-07-25,CAMPAIGN123802,323916,2889,180.386
Meta Ads,2022-07-26,CAMPAIGN123802,217209,1640,109.83
Meta Ads,2022-07-27,CAMPAIGN123802,190222,2813,140.666
Meta Ads,2022-07-28,CAMPAIGN123802,102671,1285,71.43
Meta Ads,2022-07-29,CAMPAIGN123802,61913,949,49.02
Meta Ads,2022-07-30,CAMPAIGN123802,45973,253,21.312
Meta Ads,2022-07-31,CAMPAIGN123802,27265,148,13.69
Meta Ads,2022-08-01,CAMPAIGN123802,1470,12,1.058
Meta Ads,2022-08-02,CAMPAIGN123802,384,5,0.314
Meta Ads,2022-08-03,CAMPAIGN123802,283,5,0.304
Meta Ads,2022-08-04,CAMPAIGN123802,133,3,0.088
Meta Ads,2022-08-05,CAMPAIGN123802,39,0,0.018
Meta Ads,2022-08-06,CAMPAIGN123802,21,0,0.006
Meta Ads,2022-08-07,CAMPAIGN123802,15,0,0.006
Meta Ads,2022-08-08,CAMPAIGN123802,14,0,0.004
Meta Ads,2022-08-09,CAMPAIGN123802,1,0,0.002
Meta Ads,2022-08-10,CAMPAIGN123234,6148480,133396,683.6040002
Meta Ads,2022-08-11,CAMPAIGN123234,1308723,28300,143.196
Meta Ads,2022-08-12,CAMPAIGN123131,28494167,254810,4710.932
Meta Ads,2022-08-13,CAMPAIGN123138,21967551,142259,3288.81
Meta Ads,2022-08-14,CAMPAIGN123455,2226479,18493,613.594
Meta Ads,2022-08-15,CAMPAIGN123455,1105751,7485,279.4420004
Meta Ads,2022-08-16,CAMPAIGN123455,295549,1995,158.5639998
Meta Ads,2022-08-17,CAMPAIGN123889,692578,6514,77.212
Meta Ads,2022-08-18,CAMPAIGN123889,512184,3964,49.236
Meta Ads,2022-08-19,CAMPAIGN123889,373955,4553,39.9
Meta Ads,2022-08-20,CAMPAIGN123889,61133,706,10.468
Meta Ads,2022-08-21,CAMPAIGN123889,15359,190,2.584
Meta Ads,2022-08-22,CAMPAIGN123663,1293328,5993,439.31
Meta Ads,2022-08-23,CAMPAIGN124544,8138,562,2.158
Meta Ads,2022-08-24,CAMPAIGN123497,1991974,19269,439.2440002
Meta Ads,2022-08-25,CAMPAIGN123303,4314164,24043,1399.328
Meta Ads,2022-08-26,CAMPAIGN123182,8473305,127946,1820.996
Meta Ads,2022-08-27,CAMPAIGN123182,2794761,41031,691.818
Meta Ads,2022-08-28,CAMPAIGN123182,1899632,31132,487.1859998
Meta Ads,2022-08-29,CAMPAIGN123839,769217,51228,297.196
Meta Ads,2022-08-30,CAMPAIGN124461,76813,749,12.762
Meta Ads,2022-08-31,CAMPAIGN124461,39209,487,7.856
Meta Ads,2022-09-01,CAMPAIGN124461,33996,341,6.138
Meta Ads,2022-09-02,CAMPAIGN124461,17192,145,3.178
Meta Ads,2022-09-03,CAMPAIGN124461,16581,152,2.578
Meta Ads,2022-09-04,CAMPAIGN124461,15012,143,2.972
Meta Ads,2022-09-05,CAMPAIGN124461,12953,101,2.026
Meta Ads,2022-09-06,CAMPAIGN124461,10010,79,1.686
Meta Ads,2022-09-07,CAMPAIGN124461,9838,91,1.65
Meta Ads,2022-09-08,CAMPAIGN124461,8932,68,1.31
Meta Ads,2022-09-09,CAMPAIGN124461,8148,71,1.308
Meta Ads,2022-09-10,CAMPAIGN124461,6560,52,0.93
Meta Ads,2022-09-11,CAMPAIGN124461,5541,41,1.006
Meta Ads,2022-09-12,CAMPAIGN124461,5437,40,0.896
Meta Ads,2022-09-13,CAMPAIGN124461,5401,29,0.798
Meta Ads,2022-09-14,CAMPAIGN124461,5247,40,0.808
Meta Ads,2022-09-15,CAMPAIGN124461,5169,40,0.816
Meta Ads,2022-09-16,CAMPAIGN124461,4719,52,0.946
Meta Ads,2022-09-17,CAMPAIGN124461,3980,39,0.582
Meta Ads,2022-09-18,CAMPAIGN124461,2974,31,0.43
Meta Ads,2022-09-19,CAMPAIGN124461,2965,13,0.434
Meta Ads,2022-09-20,CAMPAIGN124461,2752,21,0.422
Meta Ads,2022-09-21,CAMPAIGN124461,2111,14,0.298
Meta Ads,2022-09-22,CAMPAIGN124461,1782,13,0.214
Meta Ads,2022-09-23,CAMPAIGN124345,164800,1532,17.0279998
Meta Ads,2022-09-24,CAMPAIGN124345,146469,1276,15.106
Meta Ads,2022-09-25,CAMPAIGN124345,114077,426,4.894
Meta Ads,2022-09-26,CAMPAIGN124345,109911,349,4.548
Meta Ads,2022-09-27,CAMPAIGN124345,104630,490,5.628
Meta Ads,2022-09-28,CAMPAIGN124345,97231,517,6.57
Meta Ads,2022-09-29,CAMPAIGN124345,96048,636,7.212
Meta Ads,2022-09-30,CAMPAIGN124345,92992,434,4.716
Meta Ads,2022-10-01,CAMPAIGN124345,82707,430,4.784
Meta Ads,2022-10-02,CAMPAIGN124345,81472,416,4.796
Meta Ads,2022-10-03,CAMPAIGN124345,80302,423,4.952
Meta Ads,2022-10-04,CAMPAIGN124345,80272,435,5.088
Meta Ads,2022-10-05,CAMPAIGN124345,66267,355,3.528
Meta Ads,2022-10-06,CAMPAIGN124345,60000,306,3.56
Meta Ads,2022-10-07,CAMPAIGN124345,55776,347,3.7
Meta Ads,2022-10-08,CAMPAIGN124345,50065,353,3.742
Meta Ads,2022-10-09,CAMPAIGN124345,46588,340,3.9100002
Meta Ads,2022-10-10,CAMPAIGN124345,45730,192,2.432
Meta Ads,2022-10-11,CAMPAIGN124345,42565,196,2.37
Meta Ads,2022-10-12,CAMPAIGN124345,42508,300,3.674
Meta Ads,2022-10-13,CAMPAIGN124345,39448,194,2.244
Meta Ads,2022-10-14,CAMPAIGN124345,29704,157,1.824
Meta Ads,2022-10-15,CAMPAIGN124345,27861,180,2.078
Meta Ads,2022-10-16,CAMPAIGN124345,27318,180,2.006
Meta Ads,2022-10-17,CAMPAIGN124212,297376,2911,29.5440006
Meta Ads,2022-10-18,CAMPAIGN124212,199041,2103,19.856
Meta Ads,2022-10-19,CAMPAIGN124212,155814,864,7.498
Meta Ads,2022-10-20,CAMPAIGN124212,107951,746,5.836
Meta Ads,2022-10-21,CAMPAIGN124212,100174,812,5.828
Meta Ads,2022-10-22,CAMPAIGN124212,83987,729,6.482
Meta Ads,2022-10-23,CAMPAIGN124212,82853,648,4.844
Meta Ads,2022-10-24,CAMPAIGN124212,82663,631,4.83
Meta Ads,2022-10-25,CAMPAIGN124212,82370,707,6.484
Meta Ads,2022-10-26,CAMPAIGN124212,79307,565,4.506
Meta Ads,2022-10-27,CAMPAIGN124212,78606,589,4.448
Meta Ads,2022-10-28,CAMPAIGN124212,77451,587,4.348
Meta Ads,2022-10-29,CAMPAIGN124212,76886,625,5.386
Meta Ads,2022-10-30,CAMPAIGN124212,76056,741,6.698
Meta Ads,2022-10-31,CAMPAIGN124212,70302,600,4.91
Meta Ads,2022-11-01,CAMPAIGN124212,66094,381,3.004
Meta Ads,2022-11-02,CAMPAIGN124212,62131,558,5.05
Meta Ads,2022-11-03,CAMPAIGN124212,57276,376,3.224
Meta Ads,2022-11-04,CAMPAIGN124212,47042,360,2.894
Meta Ads,2022-11-05,CAMPAIGN124212,44706,342,3.054
Meta Ads,2022-11-06,CAMPAIGN124212,44268,321,2.75
Meta Ads,2022-11-07,CAMPAIGN124212,39725,301,2.338
Meta Ads,2022-11-08,CAMPAIGN124212,31830,254,2.014
Meta Ads,2022-11-09,CAMPAIGN124212,28568,265,1.998
Meta Ads,2022-11-10,CAMPAIGN123774,918995,13712,78.7199998
Meta Ads,2022-11-11,CAMPAIGN123774,324847,2986,17.976
Meta Ads,2022-11-12,CAMPAIGN123774,170272,2055,13.628
Meta Ads,2022-11-13,CAMPAIGN123774,164070,1291,7.716
Meta Ads,2022-11-14,CAMPAIGN123774,152450,1036,6.168
Meta Ads,2022-11-15,CAMPAIGN123774,93857,950,5.668
Meta Ads,2022-11-16,CAMPAIGN123774,19736,355,1.782
Meta Ads,2022-11-17,CAMPAIGN123774,11186,144,0.824
Meta Ads,2022-11-18,CAMPAIGN123774,8612,96,0.532
Meta Ads,2022-11-19,CAMPAIGN123774,7452,121,0.58
Meta Ads,2022-11-20,CAMPAIGN123774,7161,91,0.438
Meta Ads,2022-11-21,CAMPAIGN123774,7041,76,0.466
Meta Ads,2022-11-22,CAMPAIGN123774,6016,72,0.418
Meta Ads,2022-11-23,CAMPAIGN123774,5662,65,0.376
Meta Ads,2022-11-24,CAMPAIGN123774,4942,64,0.34
Meta Ads,2022-11-25,CAMPAIGN123774,4029,52,0.266
Meta Ads,2022-11-26,CAMPAIGN123774,3699,51,0.198
Meta Ads,2022-11-27,CAMPAIGN123774,3466,41,0.182
Meta Ads,2022-11-28,CAMPAIGN123774,3204,30,0.164
Meta Ads,2022-11-29,CAMPAIGN123774,2870,23,0.16
Meta Ads,2022-11-30,CAMPAIGN123774,2644,34,0.158
Meta Ads,2022-12-01,CAMPAIGN123774,2596,35,0.162
Meta Ads,2022-12-02,CAMPAIGN123774,1915,27,0.114
Meta Ads,2022-12-03,CAMPAIGN123774,1851,16,0.11
Meta Ads,2022-12-04,CAMPAIGN123133,25866120,528089,5218.336
Meta Ads,2022-12-05,CAMPAIGN123133,13449215,171613,1681.464001
Meta Ads,2022-12-06,CAMPAIGN124426,100734,1419,16.888
Meta Ads,2022-12-07,CAMPAIGN124426,96828,1266,18.304
Meta Ads,2022-12-08,CAMPAIGN124426,82205,924,9.95
Meta Ads,2022-12-09,CAMPAIGN124426,80889,1068,12.78
Meta Ads,2022-12-10,CAMPAIGN124426,44628,608,9.458
Meta Ads,2022-12-11,CAMPAIGN124426,34749,761,11.432
Meta Ads,2022-12-12,CAMPAIGN124426,26101,363,4.954
Meta Ads,2022-12-13,CAMPAIGN124214,295080,3525,40.424
Meta Ads,2022-12-14,CAMPAIGN124214,110739,1342,20.448
Meta Ads,2022-12-15,CAMPAIGN124214,39000,915,13.014
Meta Ads,2022-12-16,CAMPAIGN124214,21811,277,3.868
Meta Ads,2022-12-17,CAMPAIGN124214,14298,252,3.978
Meta Ads,2022-12-18,CAMPAIGN124214,12902,252,3.54
Meta Ads,2022-12-19,CAMPAIGN124214,12364,199,2.854
Meta Ads,2022-12-20,CAMPAIGN123644,1337239,62279,254.078
Meta Ads,2022-12-21,CAMPAIGN123644,177167,11724,44.194
Meta Ads,2022-12-22,CAMPAIGN123644,6800,441,1.728
Meta Ads,2022-12-23,CAMPAIGN123707,1133438,22154,448.6539998
Meta Ads,2022-12-24,CAMPAIGN123707,705527,14601,270.516
Meta Ads,2022-12-25,CAMPAIGN123707,573780,12685,230.7899998
Meta Ads,2022-12-26,CAMPAIGN123707,569415,11804,273.8200002
Meta Ads,2022-12-27,CAMPAIGN123707,372554,8741,127.5759996
Meta Ads,2022-12-28,CAMPAIGN123707,325294,7441,143.66
Meta Ads,2022-12-29,CAMPAIGN123707,181765,3672,62.3940004
Meta Ads,2022-12-30,CAMPAIGN123707,58353,1114,20.5800004
Meta Ads,2022-12-31,CAMPAIGN123707,48478,1134,14.61
Meta Ads,2022-01-01,CAMPAIGN123713,1091709,28917,894.8179998
Meta Ads,2022-01-02,CAMPAIGN123713,786182,21515,460.4120004
Meta Ads,2022-01-03,CAMPAIGN123713,777154,19635,595.554
Meta Ads,2022-01-04,CAMPAIGN123713,366489,11511,302.276
Meta Ads,2022-01-05,CAMPAIGN123713,261988,6821,155.852
Meta Ads,2022-01-06,CAMPAIGN123713,191921,6818,111.75
Meta Ads,2022-01-07,CAMPAIGN123713,39979,771,25.058
Meta Ads,2022-01-08,CAMPAIGN123713,38374,1102,20.6719998
Meta Ads,2022-01-09,CAMPAIGN123557,1712074,8683,385.408
Meta Ads,2022-01-10,CAMPAIGN123557,1640866,11576,394.452
Meta Ads,2022-01-11,CAMPAIGN123557,14782,174,5.498
Meta Ads,2022-01-12,CAMPAIGN123557,12852,143,5.0419998
Meta Ads,2022-01-13,CAMPAIGN123289,4675211,70853,434.426
Meta Ads,2022-01-14,CAMPAIGN123289,3104357,48530,298.8339998
Meta Ads,2022-01-15,CAMPAIGN123289,1348919,19780,126.39
Meta Ads,2022-01-16,CAMPAIGN123289,1291716,21048,117.506
Meta Ads,2022-01-17,CAMPAIGN123289,122213,2354,12.478
Meta Ads,2022-01-18,CAMPAIGN123289,54465,1031,5.356
Meta Ads,2022-01-19,CAMPAIGN123289,54100,904,5.522
Meta Ads,2022-01-20,CAMPAIGN123289,48313,888,4.748
Meta Ads,2022-01-21,CAMPAIGN123289,23444,460,2.346
Meta Ads,2022-01-22,CAMPAIGN123289,3907,82,0.384
Meta Ads,2022-01-23,CAMPAIGN123274,4900662,72950,1100.0
Meta Ads,2022-01-24,CAMPAIGN123168,10036927,125216,1649.986
Meta Ads,2022-01-25,CAMPAIGN123250,5570832,35320,1713.762
Meta Ads,2022-01-26,CAMPAIGN123250,4257990,28148,1376.56
Meta Ads,2022-01-27,CAMPAIGN123250,2063125,13554,759.316
Meta Ads,2022-01-28,CAMPAIGN123157,12049384,124116,2415.102
Meta Ads,2022-01-29,CAMPAIGN123157,1651594,14686,334.898
Meta Ads,2022-01-30,CAMPAIGN123143,17251193,310622,2165.89
Meta Ads,2022-01-31,CAMPAIGN123143,2689747,46336,410.108
Meta Ads,2022-02-01,CAMPAIGN123676,1213140,15144,554.8640002
Meta Ads,2022-02-02,CAMPAIGN123676,56397,766,16.198
Meta Ads,2022-02-03,CAMPAIGN123676,2516,43,1.312
Meta Ads,2022-02-04,CAMPAIGN123676,2229,35,1.21
Meta Ads,2022-02-05,CAMPAIGN124466,70865,1052,52.002
Meta Ads,2022-02-06,CAMPAIGN124466,62548,979,45.398
Meta Ads,2022-02-07,CAMPAIGN123278,4803948,106356,785.4379998
Meta Ads,2022-02-08,CAMPAIGN123278,654695,36935,120.158
Meta Ads,2022-02-09,CAMPAIGN124534,14257,243,2.174
Meta Ads,2022-02-10,CAMPAIGN123461,2202776,73170,649.5999998
Meta Ads,2022-02-11,CAMPAIGN124473,65472,2172,14.098
Meta Ads,2022-02-12,CAMPAIGN124473,48808,2175,16.302
Meta Ads,2022-02-13,CAMPAIGN123324,3796579,76862,644.4219996
Meta Ads,2022-02-14,CAMPAIGN123324,2787165,55294,477.3019996
Meta Ads,2022-02-15,CAMPAIGN123324,168559,3851,30.236
Meta Ads,2022-02-16,CAMPAIGN124542,9309,72,4.162
Meta Ads,2022-02-17,CAMPAIGN123376,3014611,95615,1255.092
Meta Ads,2022-02-18,CAMPAIGN123376,441220,19669,117.908
Meta Ads,2022-02-19,CAMPAIGN123299,4352987,118375,646.128
Meta Ads,2022-02-20,CAMPAIGN123299,1454108,84357,210.238
Meta Ads,2022-02-21,CAMPAIGN123299,430039,23695,139.434
Meta Ads,2022-02-22,CAMPAIGN124445,88063,1513,5.554
Meta Ads,2022-02-23,CAMPAIGN124445,20955,316,1.346
Meta Ads,2022-02-24,CAMPAIGN124437,91523,746,12.552
Meta Ads,2022-02-25,CAMPAIGN124437,58444,494,9.102
Meta Ads,2022-02-26,CAMPAIGN124437,23156,188,3.452
Meta Ads,2022-02-27,CAMPAIGN123399,2801253,25855,390.4780002
Meta Ads,2022-02-28,CAMPAIGN123399,75205,657,10.7
Meta Ads,2022-03-01,CAMPAIGN124010,532539,6558,82.472
Meta Ads,2022-03-01,CAMPAIGN124010,124001,1986,22.478
Meta Ads,2022-03-02,CAMPAIGN123720,1074351,11613,184.844
Meta Ads,2022-03-03,CAMPAIGN123720,962497,8131,141.99
Meta Ads,2022-03-04,CAMPAIGN123720,600031,4711,79.38
Meta Ads,2022-03-05,CAMPAIGN123720,535939,4315,70.408
Meta Ads,2022-03-06,CAMPAIGN123720,423427,3636,56.534
Meta Ads,2022-03-07,CAMPAIGN123720,347980,2715,44.038
Meta Ads,2022-03-08,CAMPAIGN123720,342608,3221,51.374
Meta Ads,2022-03-09,CAMPAIGN123720,221700,2228,36.604
Meta Ads,2022-03-10,CAMPAIGN123720,144860,1311,19.828
Meta Ads,2022-03-11,CAMPAIGN123323,3845079,35067,502.3759998
Meta Ads,2022-03-12,CAMPAIGN123323,833920,8030,114.318
Meta Ads,2022-03-13,CAMPAIGN123323,172328,1634,27.352
Meta Ads,2022-03-14,CAMPAIGN123323,137606,1296,22.732
Meta Ads,2022-03-15,CAMPAIGN123323,121496,1183,18.222
Meta Ads,2022-03-16,CAMPAIGN123668,1253500,12169,228.8000002
Meta Ads,2022-03-17,CAMPAIGN124411,114611,914,16.516
Meta Ads,2022-03-18,CAMPAIGN124411,54202,508,8.57
Meta Ads,2022-03-19,CAMPAIGN123583,1604765,14220,239.744
Meta Ads,2022-03-20,CAMPAIGN123583,868245,9086,161.45
Meta Ads,2022-03-21,CAMPAIGN123866,726030,7032,104.976
Meta Ads,2022-03-22,CAMPAIGN123476,2080058,15236,401.078
Meta Ads,2022-03-23,CAMPAIGN123770,931598,8570,228.47
Meta Ads,2022-03-24,CAMPAIGN123956,588620,4573,104.906
Meta Ads,2022-03-25,CAMPAIGN123544,1776125,20328,420.2879998
Meta Ads,2022-03-26,CAMPAIGN123544,879676,8004,170.366
Meta Ads,2022-03-27,CAMPAIGN123544,227556,2630,47.436
Meta Ads,2022-03-28,CAMPAIGN123544,127023,863,21.084
Meta Ads,2022-03-29,CAMPAIGN123544,89971,704,16.342
Meta Ads,2022-03-30,CAMPAIGN123544,33910,301,7.09
Meta Ads,2022-03-31,CAMPAIGN123544,11044,97,2.242
Meta Ads,2022-04-01,CAMPAIGN124475,64154,475,10.876
Meta Ads,2022-04-02,CAMPAIGN124475,61824,582,14.132
Meta Ads,2022-04-03,CAMPAIGN123945,606389,4955,104.724
Meta Ads,2022-04-04,CAMPAIGN123410,2669432,25764,532.4780002
Meta Ads,2022-04-05,CAMPAIGN123410,466197,4320,84.746
Meta Ads,2022-04-06,CAMPAIGN123410,117214,845,19.58
Meta Ads,2022-04-07,CAMPAIGN123410,93295,972,18.482
Meta Ads,2022-04-08,CAMPAIGN123410,82471,695,17.492
Meta Ads,2022-04-09,CAMPAIGN123410,66318,491,12.096
Meta Ads,2022-04-10,CAMPAIGN123751,994167,8639,228.6419998
Meta Ads,2022-04-11,CAMPAIGN123447,2316718,19648,385.4959998
Meta Ads,2022-04-12,CAMPAIGN123447,94211,670,15.638
Meta Ads,2022-04-13,CAMPAIGN124527,17312,77,4.2
Meta Ads,2022-04-14,CAMPAIGN124546,6507,100,4.144
Meta Ads,2022-04-15,CAMPAIGN124524,17967,59,4.18
Meta Ads,2022-04-16,CAMPAIGN124550,3744,49,2.578
Meta Ads,2022-04-17,CAMPAIGN124550,3096,42,1.622
Meta Ads,2022-04-18,CAMPAIGN124543,8240,27,1.6
Meta Ads,2022-04-19,CAMPAIGN124543,5903,32,2.55
Meta Ads,2022-04-20,CAMPAIGN124398,121615,2477,30.372
Meta Ads,2022-04-21,CAMPAIGN124406,116158,2383,30.382
Meta Ads,2022-04-22,CAMPAIGN124387,129635,3217,30.386
Meta Ads,2022-04-23,CAMPAIGN124424,102398,1893,27.41
Meta Ads,2022-04-24,CAMPAIGN124424,12716,198,2.934
Meta Ads,2022-04-25,CAMPAIGN123915,647077,3805,167.896
Meta Ads,2022-04-26,CAMPAIGN123977,564721,3563,167.814
Meta Ads,2022-04-27,CAMPAIGN123877,710871,4185,167.9539998
Meta Ads,2022-04-28,CAMPAIGN124001,539438,3779,167.892
Meta Ads,2022-04-29,CAMPAIGN123884,698959,5200,167.9120002
Meta Ads,2022-04-30,CAMPAIGN124150,355129,3936,129.35
Meta Ads,2022-05-01,CAMPAIGN124150,121593,1205,38.514
Meta Ads,2022-05-02,CAMPAIGN123911,655203,3560,167.834
Meta Ads,2022-05-03,CAMPAIGN123833,777899,9652,75.19
Meta Ads,2022-05-04,CAMPAIGN123898,681397,6879,75.174
Meta Ads,2022-05-05,CAMPAIGN124226,283929,11100,64.62
Meta Ads,2022-05-06,CAMPAIGN124226,62897,1771,10.58
Meta Ads,2022-05-07,CAMPAIGN123870,718892,7468,75.18
Meta Ads,2022-05-08,CAMPAIGN124082,442298,6202,75.17
Meta Ads,2022-05-09,CAMPAIGN123902,671527,6852,75.156
Meta Ads,2022-05-10,CAMPAIGN124138,376170,3966,86.5800002
Meta Ads,2022-05-11,CAMPAIGN124338,170931,3526,51.716
Meta Ads,2022-05-12,CAMPAIGN124338,132764,2493,34.846
